strategy,events_raw,events_kept,events_purged,family,symbol,source_file,horizon_ms,meta_symbol,meta_direction,meta_ret_threshold,meta_oi_threshold,meta_entry_delay_min,meta_exit_hold_h,meta_n_events,meta_mean_net_bp,meta_median_net_bp,meta_win_rate,meta_std_bp,meta_t_stat,meta_null_percentile,meta_edge_vs_null_bp,meta_exploratory_uncorrected_flag,meta_inference_scope,meta_year_breakdown
btc_long_ret-3_oi-1_entry30_exit4h,72,72,0,liq_reversion,BTCUSDT,events_btc_long_ret-3_oi-1_entry30_exit4h.csv,14400000,BTCUSDT,long,-0.03,-0.01,30.0,4.0,72.0,10.43016054223365,5.574051037694051,0.5138888888888888,155.71941779179352,0.5683481754193753,93.5,21.15874775653213,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 21, ""mean_bp"": 59.949742554591026}, ""2024"": {""n"": 29, ""mean_bp"": 21.57730373651694}, ""2025"": {""n"": 16, ""mean_bp"": -68.69817352121333}, ""2026"": {""n"": 6, ""mean_bp"": -5.757344437527759}}"
btc_long_ret-3_oi-1_entry30_exit24h,72,67,5,liq_reversion,BTCUSDT,events_btc_long_ret-3_oi-1_entry30_exit24h.csv,86400000,BTCUSDT,long,-0.03,-0.01,30.0,24.0,72.0,74.45227663984356,42.09198793116055,0.6111111111111112,283.5176174982825,2.2282513581208017,100.0,77.48817419126689,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 21, ""mean_bp"": 107.65269801703323}, ""2024"": {""n"": 29, ""mean_bp"": 58.58389836793573}, ""2025"": {""n"": 16, ""mean_bp"": 46.022117291349666}, ""2026"": {""n"": 6, ""mean_bp"": 110.76172172988447}}"
btc_long_ret-3_oi-1_entry30_exit72h,72,59,13,liq_reversion,BTCUSDT,events_btc_long_ret-3_oi-1_entry30_exit72h.csv,259200000,BTCUSDT,long,-0.03,-0.01,30.0,72.0,72.0,157.54601233175083,160.42043037878886,0.6805555555555556,502.8090614760304,2.6587075421827766,100.0,131.45734489326946,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 21, ""mean_bp"": 253.17786728975784}, ""2024"": {""n"": 29, ""mean_bp"": 78.57388633999436}, ""2025"": {""n"": 16, ""mean_bp"": 201.59575035507467}, ""2026"": {""n"": 6, ""mean_bp"": 87.06716087668558}}"
btc_long_ret-3_oi-1_entry60_exit4h,72,72,0,liq_reversion,BTCUSDT,events_btc_long_ret-3_oi-1_entry60_exit4h.csv,14400000,BTCUSDT,long,-0.03,-0.01,60.0,4.0,72.0,9.506353481204282,5.440835015167579,0.5555555555555556,183.52042480590143,0.4395373660250855,96.5,20.262620799849877,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 21, ""mean_bp"": 51.00234092627418}, ""2024"": {""n"": 29, ""mean_bp"": 37.06056477044866}, ""2025"": {""n"": 16, ""mean_bp"": -71.39967674384067}, ""2026"": {""n"": 6, ""mean_bp"": -53.15887654110162}}"
btc_long_ret-3_oi-1_entry60_exit24h,72,67,5,liq_reversion,BTCUSDT,events_btc_long_ret-3_oi-1_entry60_exit24h.csv,86400000,BTCUSDT,long,-0.03,-0.01,60.0,24.0,72.0,66.72077946740721,25.46251086707097,0.5138888888888888,295.90359425782026,1.9132737765807228,99.0,62.65450400868315,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 21, ""mean_bp"": 78.35474022295355}, ""2024"": {""n"": 29, ""mean_bp"": 48.12090990775507}, ""2025"": {""n"": 16, ""mean_bp"": 53.402082657165494}, ""2026"": {""n"": 6, ""mean_bp"": 151.41781118862488}}"
btc_long_ret-3_oi-1_entry60_exit72h,72,59,13,liq_reversion,BTCUSDT,events_btc_long_ret-3_oi-1_entry60_exit72h.csv,259200000,BTCUSDT,long,-0.03,-0.01,60.0,72.0,72.0,149.1177316522679,146.32925915169807,0.6805555555555556,503.9496468477014,2.510778445569746,99.0,119.4826295746403,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 21, ""mean_bp"": 217.88270791392387}, ""2024"": {""n"": 29, ""mean_bp"": 86.51062319483745}, ""2025"": {""n"": 16, ""mean_bp"": 205.71553615949927}, ""2026"": {""n"": 6, ""mean_bp"": 60.1138602614355}}"
btc_long_ret-3_oi-2_entry0_exit4h,59,59,0,liq_reversion,BTCUSDT,events_btc_long_ret-3_oi-2_entry0_exit4h.csv,14400000,BTCUSDT,long,-0.03,-0.02,0.0,4.0,59.0,35.36866648193131,43.56179905823444,0.576271186440678,175.40923030070206,1.5487889758694315,100.0,46.93961009286738,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 64.00142319647503}, ""2024"": {""n"": 25, ""mean_bp"": 18.527992231140686}, ""2025"": {""n"": 11, ""mean_bp"": 0.1827880989869367}, ""2026"": {""n"": 3, ""mean_bp"": 113.83746121235784}}"
btc_long_ret-3_oi-2_entry0_exit24h,59,56,3,liq_reversion,BTCUSDT,events_btc_long_ret-3_oi-2_entry0_exit24h.csv,86400000,BTCUSDT,long,-0.03,-0.02,0.0,24.0,59.0,71.67716918077288,37.68207218000376,0.5932203389830508,302.2465674133967,1.8215683571986512,99.0,70.41244233273643,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 57.67478649192738}, ""2024"": {""n"": 25, ""mean_bp"": 31.944676700313813}, ""2025"": {""n"": 11, ""mean_bp"": 73.28123876486379}, ""2026"": {""n"": 3, ""mean_bp"": 490.2489026352352}}"
btc_long_ret-3_oi-2_entry0_exit72h,59,51,8,liq_reversion,BTCUSDT,events_btc_long_ret-3_oi-2_entry0_exit72h.csv,259200000,BTCUSDT,long,-0.03,-0.02,0.0,72.0,59.0,127.3254701242365,125.49629181440716,0.6271186440677966,440.5798672855252,2.219814308506153,96.0,105.71001990190886,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 240.5766858685975}, ""2024"": {""n"": 25, ""mean_bp"": 58.4205558256362}, ""2025"": {""n"": 11, ""mean_bp"": 68.2314497155878}, ""2026"": {""n"": 3, ""mean_bp"": 163.20305914854438}}"
btc_long_ret-3_oi-2_entry30_exit4h,59,59,0,liq_reversion,BTCUSDT,events_btc_long_ret-3_oi-2_entry30_exit4h.csv,14400000,BTCUSDT,long,-0.03,-0.02,30.0,4.0,59.0,27.985683851648503,19.392587177911714,0.5423728813559322,147.13978214091418,1.4609381187775456,100.0,38.62105503514352,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 64.4399065869162}, ""2024"": {""n"": 25, ""mean_bp"": 23.048049255087445}, ""2025"": {""n"": 11, ""mean_bp"": -50.57321242303517}, ""2026"": {""n"": 3, ""mean_bp"": 114.15377359504627}}"
btc_long_ret-3_oi-2_entry30_exit24h,59,56,3,liq_reversion,BTCUSDT,events_btc_long_ret-3_oi-2_entry30_exit24h.csv,86400000,BTCUSDT,long,-0.03,-0.02,30.0,24.0,59.0,66.5476924979202,16.131978965992623,0.5423728813559322,319.56991400835426,1.5995326933295244,97.0,66.6636485819119,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 91.8750156150116}, ""2024"": {""n"": 25, ""mean_bp"": 36.84168740367256}, ""2025"": {""n"": 11, ""mean_bp"": -7.6080905652966635}, ""2026"": {""n"": 3, ""mean_bp"": 417.1534520678362}}"
btc_long_ret-3_oi-2_entry30_exit72h,59,51,8,liq_reversion,BTCUSDT,events_btc_long_ret-3_oi-2_entry30_exit72h.csv,259200000,BTCUSDT,long,-0.03,-0.02,30.0,72.0,59.0,118.86960689185617,113.85578190465552,0.6440677966101694,458.2335350627397,1.9925533721646576,93.0,92.9138755196947,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 255.33084565529725}, ""2024"": {""n"": 25, ""mean_bp"": 73.65471494559698}, ""2025"": {""n"": 11, ""mean_bp"": -6.539021638280153}, ""2026"": {""n"": 3, ""mean_bp"": 45.75041929824162}}"
btc_long_ret-3_oi-2_entry60_exit4h,59,59,0,liq_reversion,BTCUSDT,events_btc_long_ret-3_oi-2_entry60_exit4h.csv,14400000,BTCUSDT,long,-0.03,-0.02,60.0,4.0,59.0,18.809399265719385,8.169473307058762,0.576271186440678,147.16559867385706,0.9817358030121536,99.0,29.36427106476721,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 46.663567580045985}, ""2024"": {""n"": 25, ""mean_bp"": 24.742647553731494}, ""2025"": {""n"": 11, ""mean_bp"": -52.688717952425534}, ""2026"": {""n"": 3, ""mean_bp"": 45.83097123663924}}"
btc_long_ret-3_oi-2_entry60_exit24h,59,56,3,liq_reversion,BTCUSDT,events_btc_long_ret-3_oi-2_entry60_exit24h.csv,86400000,BTCUSDT,long,-0.03,-0.02,60.0,24.0,59.0,43.86826309167212,-1.4599735393920774,0.4915254237288136,303.48303947134553,1.1103042960817382,91.5,46.081354788457865,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 52.52078618192936}, ""2024"": {""n"": 25, ""mean_bp"": 23.315602799889092}, ""2025"": {""n"": 11, ""mean_bp"": -13.926870504177822}, ""2026"": {""n"": 3, ""mean_bp"": 369.3724347729321}}"
btc_long_ret-3_oi-2_entry60_exit72h,59,51,8,liq_reversion,BTCUSDT,events_btc_long_ret-3_oi-2_entry60_exit72h.csv,259200000,BTCUSDT,long,-0.03,-0.02,60.0,72.0,59.0,95.38031554916064,112.78624432854058,0.6271186440677966,451.36725563428513,1.623135254198426,92.0,71.18494841767036,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 210.44767817328534}, ""2024"": {""n"": 25, ""mean_bp"": 80.57244918220027}, ""2025"": {""n"": 11, ""mean_bp"": -14.4151228373631}, ""2026"": {""n"": 3, ""mean_bp"": -145.7532748030807}}"
btc_long_ret-3_oinone_entry0_exit4h,266,266,0,liq_reversion,BTCUSDT,events_btc_long_ret-3_oinone_entry0_exit4h.csv,14400000,BTCUSDT,long,-0.03,,0.0,4.0,266.0,36.03968723608115,35.654425659686474,0.5451127819548872,292.06406037146064,2.012536256516093,100.0,47.75402623466569,True,exploratory_uncorrected,"{""2021"": {""n"": 111, ""mean_bp"": 61.43256584266674}, ""2022"": {""n"": 58, ""mean_bp"": -11.105968293753433}, ""2023"": {""n"": 23, ""mean_bp"": 70.31326301361723}, ""2024"": {""n"": 39, ""mean_bp"": 59.11873103167294}, ""2025"": {""n"": 22, ""mean_bp"": -51.68065936344701}, ""2026"": {""n"": 13, ""mean_bp"": 48.14054644205162}}"
btc_long_ret-3_oinone_entry0_exit24h,266,213,53,liq_reversion,BTCUSDT,events_btc_long_ret-3_oinone_entry0_exit24h.csv,86400000,BTCUSDT,long,-0.03,,0.0,24.0,266.0,48.38644797098508,56.09000576632673,0.556390977443609,490.3640825985969,1.609332967741345,100.0,56.93178076243356,True,exploratory_uncorrected,"{""2021"": {""n"": 111, ""mean_bp"": 69.30520576642846}, ""2022"": {""n"": 58, ""mean_bp"": -65.38164189155049}, ""2023"": {""n"": 23, ""mean_bp"": 81.01639440271782}, ""2024"": {""n"": 39, ""mean_bp"": 97.3106214352225}, ""2025"": {""n"": 22, ""mean_bp"": 67.2781477496498}, ""2026"": {""n"": 13, ""mean_bp"": 140.88015324537838}}"
btc_long_ret-3_oinone_entry0_exit72h,266,164,102,liq_reversion,BTCUSDT,events_btc_long_ret-3_oinone_entry0_exit72h.csv,259200000,BTCUSDT,long,-0.03,,0.0,72.0,266.0,91.39368992197107,131.37592060198668,0.5902255639097744,687.0743047851998,2.169468372037638,100.0,84.68014519040098,True,exploratory_uncorrected,"{""2021"": {""n"": 111, ""mean_bp"": 153.9814213918939}, ""2022"": {""n"": 58, ""mean_bp"": -144.31637858567464}, ""2023"": {""n"": 23, ""mean_bp"": 244.2000027389401}, ""2024"": {""n"": 39, ""mean_bp"": 120.54532084317606}, ""2025"": {""n"": 22, ""mean_bp"": 166.14717199273508}, ""2026"": {""n"": 13, ""mean_bp"": 124.30987253796594}}"
btc_long_ret-3_oinone_entry30_exit4h,266,266,0,liq_reversion,BTCUSDT,events_btc_long_ret-3_oinone_entry30_exit4h.csv,14400000,BTCUSDT,long,-0.03,,30.0,4.0,266.0,19.13687934165657,1.6493527793344356,0.5037593984962406,236.80906490193303,1.3179945489328142,100.0,30.68901323941334,True,exploratory_uncorrected,"{""2021"": {""n"": 111, ""mean_bp"": 41.13438021217366}, ""2022"": {""n"": 58, ""mean_bp"": -22.007173810096802}, ""2023"": {""n"": 23, ""mean_bp"": 47.22835604798441}, ""2024"": {""n"": 39, ""mean_bp"": 56.2093393125382}, ""2025"": {""n"": 22, ""mean_bp"": -68.98435533789164}, ""2026"": {""n"": 13, ""mean_bp"": 3.088398265843945}}"
btc_long_ret-3_oinone_entry30_exit24h,266,213,53,liq_reversion,BTCUSDT,events_btc_long_ret-3_oinone_entry30_exit24h.csv,86400000,BTCUSDT,long,-0.03,,30.0,24.0,266.0,27.937227805241346,16.254082264236093,0.5263157894736842,477.1408900411847,0.954943091326784,95.5,32.18829992810793,True,exploratory_uncorrected,"{""2021"": {""n"": 111, ""mean_bp"": 43.488829901710325}, ""2022"": {""n"": 58, ""mean_bp"": -81.19819053122725}, ""2023"": {""n"": 23, ""mean_bp"": 80.6207189769661}, ""2024"": {""n"": 39, ""mean_bp"": 99.44976392270571}, ""2025"": {""n"": 22, ""mean_bp"": 29.471886377052996}, ""2026"": {""n"": 13, ""mean_bp"": 71.71836139727863}}"
btc_long_ret-3_oinone_entry30_exit72h,266,164,102,liq_reversion,BTCUSDT,events_btc_long_ret-3_oinone_entry30_exit72h.csv,259200000,BTCUSDT,long,-0.03,,30.0,72.0,266.0,63.98331594078092,102.9680995678235,0.5789473684210527,700.0959973340624,1.4905617325935774,94.0,54.77181771194344,False,exploratory_uncorrected,"{""2021"": {""n"": 111, ""mean_bp"": 111.52138188408101}, ""2022"": {""n"": 58, ""mean_bp"": -164.23753827241373}, ""2023"": {""n"": 23, ""mean_bp"": 227.59980784555896}, ""2024"": {""n"": 39, ""mean_bp"": 126.40592967590997}, ""2025"": {""n"": 22, ""mean_bp"": 148.61399936038347}, ""2026"": {""n"": 13, ""mean_bp"": 56.33315747522681}}"
btc_long_ret-3_oinone_entry60_exit4h,266,266,0,liq_reversion,BTCUSDT,events_btc_long_ret-3_oinone_entry60_exit4h.csv,14400000,BTCUSDT,long,-0.03,,60.0,4.0,266.0,18.652825816436675,13.305669829162936,0.5338345864661654,232.0803415237273,1.3108321911243783,100.0,30.992659929846347,True,exploratory_uncorrected,"{""2021"": {""n"": 111, ""mean_bp"": 41.12057111401405}, ""2022"": {""n"": 58, ""mean_bp"": -8.18571391032336}, ""2023"": {""n"": 23, ""mean_bp"": 46.10532546264617}, ""2024"": {""n"": 39, ""mean_bp"": 34.77021746748064}, ""2025"": {""n"": 22, ""mean_bp"": -66.42161129760972}, ""2026"": {""n"": 13, ""mean_bp"": -6.39583369306465}}"
btc_long_ret-3_oinone_entry60_exit24h,266,213,53,liq_reversion,BTCUSDT,events_btc_long_ret-3_oinone_entry60_exit24h.csv,86400000,BTCUSDT,long,-0.03,,60.0,24.0,266.0,21.854184372091723,26.136342130553395,0.5338345864661654,481.32172080735535,0.7405254014876506,93.5,28.04361879385677,False,exploratory_uncorrected,"{""2021"": {""n"": 111, ""mean_bp"": 34.3567232897101}, ""2022"": {""n"": 58, ""mean_bp"": -75.27931802333072}, ""2023"": {""n"": 23, ""mean_bp"": 71.46664034281746}, ""2024"": {""n"": 39, ""mean_bp"": 74.967503467293}, ""2025"": {""n"": 22, ""mean_bp"": 32.03963737192357}, ""2026"": {""n"": 13, ""mean_bp"": 84.11383214463186}}"
btc_long_ret-3_oinone_entry60_exit72h,266,164,102,liq_reversion,BTCUSDT,events_btc_long_ret-3_oinone_entry60_exit72h.csv,259200000,BTCUSDT,long,-0.03,,60.0,72.0,266.0,60.19346526220791,88.53013206936279,0.5864661654135338,697.5065953229426,1.4074787469235184,92.5,49.348504012047314,False,exploratory_uncorrected,"{""2021"": {""n"": 111, ""mean_bp"": 109.00696053593019}, ""2022"": {""n"": 58, ""mean_bp"": -147.87020390528136}, ""2023"": {""n"": 23, ""mean_bp"": 205.17228720152548}, ""2024"": {""n"": 39, ""mean_bp"": 102.23494158565057}, ""2025"": {""n"": 22, ""mean_bp"": 142.4539590070064}, ""2026"": {""n"": 13, ""mean_bp"": 49.84988777967491}}"
btc_long_ret-5_oi-1_entry0_exit4h,19,19,0,liq_reversion,BTCUSDT,events_btc_long_ret-5_oi-1_entry0_exit4h.csv,14400000,BTCUSDT,long,-0.05,-0.01,0.0,4.0,19.0,172.60616559597767,152.65294896328396,0.8947368421052632,208.94551208281916,3.600808772416695,100.0,186.0821153811543,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 7, ""mean_bp"": 176.9906895756868}, ""2024"": {""n"": 8, ""mean_bp"": 99.49686977602164}, ""2025"": {""n"": 3, ""mean_bp"": 247.73152580704445}, ""2026"": {""n"": 1, ""mean_bp"": 501.4127836644617}}"
btc_long_ret-5_oi-1_entry0_exit24h,19,19,0,liq_reversion,BTCUSDT,events_btc_long_ret-5_oi-1_entry0_exit24h.csv,86400000,BTCUSDT,long,-0.05,-0.01,0.0,24.0,19.0,358.48542307303575,192.3079813628943,1.0,408.83470690457705,3.822086788420587,100.0,365.882361271697,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 7, ""mean_bp"": 235.1622496832746}, ""2024"": {""n"": 8, ""mean_bp"": 255.89014555344107}, ""2025"": {""n"": 3, ""mean_bp"": 551.3351060799805}, ""2026"": {""n"": 1, ""mean_bp"": 1463.9608079372863}}"
btc_long_ret-5_oi-1_entry0_exit72h,19,19,0,liq_reversion,BTCUSDT,events_btc_long_ret-5_oi-1_entry0_exit72h.csv,259200000,BTCUSDT,long,-0.05,-0.01,0.0,72.0,19.0,317.6844436459366,194.87341190120256,0.8947368421052632,485.3842939251428,2.8529031596583554,100.0,284.50107781283884,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 7, ""mean_bp"": 224.71027895524819}, ""2024"": {""n"": 8, ""mean_bp"": 160.20435215719914}, ""2025"": {""n"": 3, ""mean_bp"": 556.398560518363}, ""2026"": {""n"": 1, ""mean_bp"": 1512.201977773376}}"
btc_long_ret-5_oi-1_entry30_exit4h,19,19,0,liq_reversion,BTCUSDT,events_btc_long_ret-5_oi-1_entry30_exit4h.csv,14400000,BTCUSDT,long,-0.05,-0.01,30.0,4.0,19.0,72.0843088705097,43.42173112338822,0.6842105263157895,165.30471606225316,1.900781933306698,100.0,82.69645110994533,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 7, ""mean_bp"": 128.04138577543134}, ""2024"": {""n"": 8, ""mean_bp"": 61.50620780089653}, ""2025"": {""n"": 3, ""mean_bp"": -94.58563828740223}, ""2026"": {""n"": 1, ""mean_bp"": 265.0194205666996}}"
btc_long_ret-5_oi-1_entry30_exit24h,19,19,0,liq_reversion,BTCUSDT,events_btc_long_ret-5_oi-1_entry30_exit24h.csv,86400000,BTCUSDT,long,-0.05,-0.01,30.0,24.0,19.0,235.3363233315816,147.90367288538843,0.6842105263157895,335.57207456043386,3.0568909897835903,100.0,235.161156291237,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 7, ""mean_bp"": 169.82094731998777}, ""2024"": {""n"": 8, ""mean_bp"": 179.179005296598}, ""2025"": {""n"": 3, ""mean_bp"": 252.5413590457359}, ""2026"": {""n"": 1, ""mean_bp"": 1091.5873925501446}}"
btc_long_ret-5_oi-1_entry30_exit72h,19,19,0,liq_reversion,BTCUSDT,events_btc_long_ret-5_oi-1_entry30_exit72h.csv,259200000,BTCUSDT,long,-0.05,-0.01,30.0,72.0,19.0,202.23438976556852,175.34126128171692,0.7368421052631579,404.9135204669422,2.177055650994737,96.5,179.2749163119402,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 7, ""mean_bp"": 161.10841440611344}, ""2024"": {""n"": 8, ""mean_bp"": 109.99276530824525}, ""2025"": {""n"": 3, ""mean_bp"": 227.3565990243619}, ""2026"": {""n"": 1, ""mean_bp"": 1152.6825851639605}}"
btc_long_ret-5_oi-1_entry60_exit4h,19,19,0,liq_reversion,BTCUSDT,events_btc_long_ret-5_oi-1_entry60_exit4h.csv,14400000,BTCUSDT,long,-0.05,-0.01,60.0,4.0,19.0,44.914095709341474,28.575232161747856,0.7368421052631579,178.20424242389296,1.098604621722992,99.5,57.78210827809448,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 7, ""mean_bp"": 126.92403139000524}, ""2024"": {""n"": 8, ""mean_bp"": 14.581942457837492}, ""2025"": {""n"": 3, ""mean_bp"": -73.72263787489162}, ""2026"": {""n"": 1, ""mean_bp"": 69.41197270942624}}"
btc_long_ret-5_oi-1_entry60_exit24h,19,19,0,liq_reversion,BTCUSDT,events_btc_long_ret-5_oi-1_entry60_exit24h.csv,86400000,BTCUSDT,long,-0.05,-0.01,60.0,24.0,19.0,219.96244001922145,187.0079796428577,0.6842105263157895,299.52522612346803,3.201046068230615,100.0,220.7622874575817,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 7, ""mean_bp"": 122.69610876699362}, ""2024"": {""n"": 8, ""mean_bp"": 221.63349657769908}, ""2025"": {""n"": 3, ""mean_bp"": 245.1616569001535}, ""2026"": {""n"": 1, ""mean_bp"": 811.8606556741998}}"
btc_long_ret-5_oi-1_entry60_exit72h,19,19,0,liq_reversion,BTCUSDT,events_btc_long_ret-5_oi-1_entry60_exit72h.csv,259200000,BTCUSDT,long,-0.05,-0.01,60.0,72.0,19.0,188.35295408094248,148.1635747256689,0.7894736842105263,373.758838281532,2.196634322631757,95.0,165.49476856058112,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 7, ""mean_bp"": 115.50601505742281}, ""2024"": {""n"": 8, ""mean_bp"": 155.29325014924336}, ""2025"": {""n"": 3, ""mean_bp"": 212.03128304490664}, ""2026"": {""n"": 1, ""mean_bp"": 891.7241718072806}}"
btc_long_ret-5_oi-2_entry0_exit4h,17,17,0,liq_reversion,BTCUSDT,events_btc_long_ret-5_oi-2_entry0_exit4h.csv,14400000,BTCUSDT,long,-0.05,-0.02,0.0,4.0,17.0,167.2107227046194,131.54420570623617,0.8823529411764706,220.89022346876777,3.1211316672170004,100.0,178.68406774348458,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 6, ""mean_bp"": 167.5315559059679}, ""2024"": {""n"": 8, ""mean_bp"": 99.49686977602164}, ""2025"": {""n"": 2, ""mean_bp"": 270.0026043350441}, ""2026"": {""n"": 1, ""mean_bp"": 501.4127836644617}}"
btc_long_ret-5_oi-2_entry0_exit24h,17,17,0,liq_reversion,BTCUSDT,events_btc_long_ret-5_oi-2_entry0_exit24h.csv,86400000,BTCUSDT,long,-0.05,-0.02,0.0,24.0,17.0,363.35063668164753,136.19373018668514,1.0,431.1061598275333,3.4750908100529045,100.0,366.8600643650958,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 6, ""mean_bp"": 242.30462773667134}, ""2024"": {""n"": 8, ""mean_bp"": 255.89014555344107}, ""2025"": {""n"": 2, ""mean_bp"": 606.0255424015821}, ""2026"": {""n"": 1, ""mean_bp"": 1463.9608079372863}}"
btc_long_ret-5_oi-2_entry0_exit72h,17,17,0,liq_reversion,BTCUSDT,events_btc_long_ret-5_oi-2_entry0_exit72h.csv,259200000,BTCUSDT,long,-0.05,-0.02,0.0,72.0,17.0,303.37042284262094,135.6429967694812,0.8823529411764706,512.7879919511458,2.4392698672779907,100.0,287.6798962041783,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 6, ""mean_bp"": 186.44165051561}, ""2024"": {""n"": 8, ""mean_bp"": 160.20435215719914}, ""2025"": {""n"": 2, ""mean_bp"": 622.4052450999636}, ""2026"": {""n"": 1, ""mean_bp"": 1512.201977773376}}"
btc_long_ret-5_oi-2_entry30_exit4h,17,17,0,liq_reversion,BTCUSDT,events_btc_long_ret-5_oi-2_entry30_exit4h.csv,14400000,BTCUSDT,long,-0.05,-0.02,30.0,4.0,17.0,90.23245947849672,67.21193962032925,0.7647058823529411,164.90420917904368,2.2560852942520686,100.0,100.8168946093365,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 6, ""mean_bp"": 156.02957215489795}, ""2024"": {""n"": 8, ""mean_bp"": 61.50620780089653}, ""2025"": {""n"": 2, ""mean_bp"": -79.64735238440755}, ""2026"": {""n"": 1, ""mean_bp"": 265.0194205666996}}"
