ts,rate,interval_hours,pctile,decile,fwd_ret_8h,fwd_ret_24h,fwd_ret_72h
1617753600000,0.00049128,8.0,40.74074074074074,4,-0.019864105122300524,-0.06913900145162577,-0.022105377635504797
1617782400006,0.00069613,8.0,57.407407407407405,5,-0.04867670754416609,-0.020642976370811472,0.04912536302499926
1617811200004,0.00032907,8.0,24.814814814814813,2,-0.0016785330331243742,0.04935698492870033,0.09837420637335437
1617840000013,0.00021468,8.0,18.14814814814815,1,0.031199045030858574,0.056744469560358723,0.08892896147105867
1617868800003,0.00026979,8.0,21.11111111111111,2,0.01931953085361582,0.024846433866812623,0.05338732161945159
1617897600005,0.00031551,8.0,24.814814814814813,2,0.005349660994834027,-0.0011694832527099353,0.042154555427223794
1617926400000,0.00038906,8.0,34.44444444444444,3,7.210290526638019e-05,-0.005883597069738067,0.038781749312618796
1617955200004,0.00043318,8.0,38.51851851851852,3,-0.0065560848061294585,0.04526774685053181,0.05103556339551352
1617984000004,0.00064034,8.0,55.18518518518518,5,0.000604779207207029,0.04793721908005821,0.020417346035309647
1618012800011,0.0001,8.0,0.0,0,0.05152989188248269,0.036554938784983504,0.03725122333326891
1618041600005,0.00209663,8.0,97.77777777777777,9,-0.004018963622401506,-0.016664444127668876,-0.001577236295747797
1618070400000,0.00120257,8.0,82.5925925925926,8,-0.010263394815208104,-0.00435374777811115,0.0558969505297906
1618099200004,0.00055892,8.0,50.37037037037037,5,-0.002458343440374655,0.008079413356221865,0.07559755938275536
1618128000000,0.00086343,8.0,68.88888888888889,6,0.008450045593771272,0.02255839509925428,0.11295564544413028
1618156800000,0.00091114,8.0,70.0,6,0.0020959694322333355,-0.022003041937937007,0.09417487433457605
1618185600001,0.00099657,8.0,72.5925925925926,7,0.011869285158997656,-0.0073483137748492355,0.13193184762891952
1618214400001,0.00164512,8.0,91.48148148148148,9,-0.03549657244511106,-0.007056327142850538,0.13407936195802783
1618243200008,0.00067862,8.0,58.14814814814815,5,0.017111807573954252,0.0843736812908058,0.17206161957640087
1618272000003,0.00047138,8.0,40.74074074074074,4,0.012166924611684227,0.07487553375971978,0.17760446773201077
1618300800008,0.00117821,8.0,82.22222222222221,8,0.05331466521743122,0.09613772648139784,0.11949282904857084
1618329600008,0.00167603,8.0,91.85185185185185,9,0.0082028141424213,0.03173999352869683,0.06303399183216585
1618358400008,0.00152762,8.0,87.77777777777777,8,0.032188673680923596,0.06087744711117282,0.05677471397965106
1618387200000,0.00203587,8.0,97.4074074074074,9,-0.008567226890756285,0.041966386554621815,0.03742436974789931
1618416000012,0.00095658,8.0,70.37037037037037,7,0.03667555231584885,0.04761380058568987,-0.011112005797568325
1618444800006,0.00113562,8.0,78.88888888888889,7,0.013789015391533654,0.03270445393782073,-0.048942215317948734
1618473600000,0.00110097,8.0,76.29629629629629,7,-0.0031937029211090984,-0.019827572301885588,-0.10525106053518729
1618502400008,0.00104862,8.0,71.85185185185186,7,0.021921875758507348,-0.016497030696289716,-0.12965015615139408
1618531200008,0.00146805,8.0,86.29629629629629,8,-0.03778081269916678,-0.03541357401579481,-0.11154523682283324
1618560000000,0.00135711,8.0,83.7037037037037,8,0.00019335914197893267,0.01578139720493188,-0.0663674399661005
1618588800002,0.0010812,8.0,74.07407407407408,7,0.0022663891608192266,-0.04022326606832893,-0.14137167959591634
1618617600008,0.00076639,8.0,59.25925925925925,5,0.013288518440999875,-0.045249908687605034,-0.10792509510852832
